,company_name,company_rating,other_data
830,Mckinley Rice,3.9,"IT Services & Consulting , 51-200 Employees , Noida +4 more"
831,Xotiv Technologies,4.5,"IT Services & Consulting , 11-50 Employees , 8 years old , Noida"
832,Ginni Filaments,3.7,"Fashion & Textile , 1k-5k Employees , Public , 34 years old , Noida +12 more"
833,NextGenVision Technology,4.7,"Financial Services , 51-200 Employees (Global) , 17 years old , Noida +3 more"
834,RipenApps Technologies,4.4,"IT Services & Consulting , 51-200 Employees , 11 years old , Noida"
835,TUV SUD,4.0,"Other , 1k-5k Employees , 158 years old , Noida +96 more"
836,Vserv Infosystems,3.6,"IT Services & Consulting , 501-1k Employees , 8 years old , Noida +34 more"
837,Nerdy Turtlez,3.0,"EdTech , 201-500 Employees , 15 years old , Noida +4 more"
838,Cinntra Info Tech Solutions,3.7,"IT Services & Consulting , 51-200 Employees , 18 years old , Noida +4 more"
839,FranConnect,2.7,"IT Services & Consulting , 51-200 Employees , 14 years old , Noida +1 more"
840,McGraw-Hill Education,3.8,"Printing & Publishing , 201-500 Employees , 5 years old , Noida +11 more"
841,Optimus Information,4.0,"IT Services & Consulting , 51-200 Employees , 15 years old , Noida +3 more"
842,Merkur Gaming India,3.5,"Gaming , 201-500 Employees , 12 years old , Noida"
843,XL Dynamics,3.2,"IT Services & Consulting , 1k-5k Employees , 22 years old , Noida +27 more"
844,InfoAxon Technologies,2.9,"IT Services & Consulting , 51-200 Employees , 23 years old , Noida +2 more"
845,Knowledgeworks Global,3.1,"Printing & Publishing , 501-1k Employees , Noida +6 more"
846,Ennoble IP,3.6,"Legal , 11-50 Employees , 12 years old , Noida +2 more"
847,Happiest Minds Technologies,3.9,"IT Services & Consulting , 1k-5k Employees , Public , 13 years old , Noida +14 more"
848,IIFL Finance,4.0,"NBFC , 10k-50k Employees , Public , 29 years old , Noida +673 more"
849,Qualix Information System LLP,4.1,"IT Services & Consulting , 501-1k Employees , 10 years old , Noida +4 more"
850,TVS Motor,4.1,"Automobile , 5k-10k Employees , Public , 45 years old , Noida +279 more"
851,TÜV NORD,3.8,"Other , 201-500 Employees , 35 years old , Noida +57 more"
852,Tetrahedron,4.2,"11-50 Employees , Public , 10 years old , Noida +2 more"
853,Kratikal Tech Private Limited,3.4,"Emerging Technologies , 51-200 Employees , Startup , 12 years old , Noida"
854,NMTronics India Private Limited,3.5,"Electronics Manufacturing , 201-500 Employees , 25 years old , Noida +7 more"
855,PNB MetLife,3.5,"Insurance , 5k-10k Employees , Conglomerate , 23 years old , Noida +326 more"
856,Jabra Connect,4.2,"Consumer Electronics & Appliances , 51-200 Employees , 23 years old , Noida +7 more"
857,Apollo Pipes,4.0,"Building Material , 201-500 Employees , Public , 24 years old , Noida +27 more"
858,KONE,4.3,"Industrial Machinery , 5k-10k Employees , Forbes Global 2000 , 114 years old , Noida +65 more"
859,Kloudrac Softwares,3.1,"IT Services & Consulting , 51-200 Employees , 10 years old , Noida +1 more"
860,Access Healthcare,4.0,"IT Services & Consulting , 5k-10k Employees , 13 years old , Noida +31 more"
861,Global Autotech,4.0,"Auto Components , 201-500 Employees , 19 years old , Noida +10 more"
862,TraviYo,4.3,"IT Services & Consulting , 11-50 Employees , Startup , 8 years old , Noida +1 more"
863,Marion Biotech,3.6,"Pharma , 201-500 Employees , 25 years old , Noida +4 more"
864,Kloudrac Softwares,3.1,"IT Services & Consulting , 51-200 Employees , 10 years old , Noida +1 more"
865,PhiStream Consulting,3.7,"IT Services & Consulting , 51-200 Employees , Noida +16 more"
866,Quarks Technosoft,3.8,"IT Services & Consulting , 201-500 Employees , 12 years old , Noida +2 more"
867,Cadient Talent,4.3,"Software Product , 51-200 Employees , 5 years old , Noida +1 more"
868,EC-Council,4.4,"Education & Training , 501-1k Employees , 19 years old , Noida +8 more"
869,Radisson Hotels,4.1,"Hospitality , 5k-10k Employees , 115 years old , Noida +103 more"
870,Goyal Brothers Prakashan,3.0,"Printing & Publishing , 201-500 Employees , 64 years old , Noida +6 more"
871,Advantum Health,3.7,"Healthcare , 201-500 Employees , 28 years old , Noida +3 more"
872,CTA Apparels,4.3,"Fashion & Textile , 501-1k Employees , 31 years old , Noida +5 more"
873,Advance Valves Global,3.4,"Industrial Machinery , 501-1k Employees , 38 years old , Noida +6 more"
874,Inlead Electronics,3.8,"Consumer Electronics & Appliances , 10k-50k Employees , 20 years old , Noida +42 more"
875,Ebixcash Global Services,3.7,Noida +28 more
876,RBL Bank,3.8,"Banking , 10k-50k Employees , Public , 81 years old , Noida +226 more"
877,Jindal X,3.5,"BPO , 1k-5k Employees , Public , 25 years old , Noida +20 more"
878,ICICI Prudential Life Insurance,4.1,"Insurance , 10k-50k Employees , Public , 24 years old , Noida +450 more"
879,Coperion Ideal,3.1,"Industrial Machinery , 51-200 Employees , 145 years old , Noida +2 more"
880,Aparna Kaushik Design Group,5.0,"Architecture & Interior Design , 11-50 Employees , Noida +3 more"
881,TBJ Enterprises,3.5,Noida +1 more
882,Alcor Solutions Inc.,4.5,"IT Services & Consulting , 201-500 Employees , 16 years old , Noida +4 more"
883,Motherson Techno Tools,4.1,"Industrial Machinery , 201-500 Employees , 32 years old , Noida +11 more"
884,Zee News,3.8,"Broadcasting , 10k-50k Employees , Public , 25 years old , Noida +11 more"
885,Mobulous Technologies,4.6,"IT Services & Consulting , 51-200 Employees , 11 years old , Noida +4 more"
886,Fynd,3.6,"Internet , 501-1k Employees , Public , 12 years old , Noida +9 more"
887,Coloplast,3.2,"Healthcare , 51-200 Employees , Forbes Global 2000 , 70 years old , Noida +16 more"
888,Xcelore,4.8,"IT Services & Consulting , 11-50 Employees , Startup , 1 years old , Noida"
889,Absax Technologies,4.7,"51-200 Employees , 2 years old , Noida +2 more"
890,DIC India,4.2,"Chemicals , 501-1k Employees , Public , 77 years old , Noida +11 more"
891,Nippon Data Systems,3.8,"IT Services & Consulting , 201-500 Employees , 30 years old , Noida +14 more"
892,AM Realty Solutions,4.9,"Real Estate , 11-50 Employees , Noida"
893,Maxtra Technologies,4.1,"IT Services & Consulting , 51-200 Employees , 15 years old , Noida"
894,ILJIN ELECTRONICS,3.9,"Semiconductors , 51-200 Employees , 23 years old , Noida +9 more"
895,Cogent,3.4,"IT Services & Consulting , 51-200 Employees , 88 years old , Noida +19 more"
896,Roto Pumps,3.8,"Industrial Machinery , 201-500 Employees , Public , 56 years old , Noida +7 more"
897,Ananda Dairy,4.3,"Agriculture , 51-200 Employees , 35 years old , Noida +20 more"
898,Infinity Soft Systems,4.6,Noida +1 more
899,Kotak Securities,3.7,"Financial Services , 5k-10k Employees , Conglomerate , 30 years old , Noida +116 more"
900,Konexions Back Office Services,3.1,"BPO , 501-1k Employees , 17 years old , Noida +11 more"
901,Infinity Soft Systems,4.6,Noida +1 more
902,Thomson Reuters,4.2,"Software Product , 5k-10k Employees , Forbes Global 2000 , 16 years old , Noida +24 more"
903,American Precoat,4.0,"Iron & Steel , 11-50 Employees , 19 years old , Noida +2 more"
904,IMTS,3.1,"Education & Training , 201-500 Employees , 19 years old , Noida +2 more"
905,MarkNtel Advisors,2.7,"51-200 Employees , Noida"
906,Anand and Anand,4.1,"Legal , 201-500 Employees , 101 years old , Noida +6 more"
907,ESRI India Technologies,3.8,"IT Services & Consulting , 201-500 Employees , 28 years old , Noida +10 more"
908,AmbitionBox,4.9,"IT Services & Consulting , 51-200 Employees , 3 years old , Noida"
909,Orane Consulting,3.5,"IT Services & Consulting , 501-1k Employees (Global) , 15 years old , Noida +2 more"
910,Acro Technologies,4.3,"IT Services & Consulting , 51-200 Employees , 24 years old , Noida +4 more"
911,Apollo Pharmacy,3.9,"Pharma , 10k-50k Employees , 41 years old , Noida +209 more"
912,Oasis Techno Engineers,3.9,"Semiconductors , 51-200 Employees , 16 years old , Noida +3 more"
913,Redian Software,3.9,"IT Services & Consulting , 51-200 Employees , 8 years old , Noida +3 more"
914,Elets Technomedia,3.0,"Broadcasting , 51-200 Employees , 21 years old , Noida +2 more"
915,OpsTree Solutions,4.1,"IT Services & Consulting , 201-500 Employees , 10 years old , Noida +2 more"
916,Aeris Communications,3.9,"IT Services & Consulting , 201-500 Employees , Noida +2 more"
917,Wavin,4.0,"5k-10k Employees , Noida +25 more"
918,Dynata,3.9,"Analytics & KPO , 5k-10k Employees , 84 years old , Plano +6 more"
919,Shree Bharat International,3.3,"Fashion & Textile , 1k-5k Employees , 38 years old , Noida +5 more"
920,Raphe mPhibr,3.4,"201-500 Employees , 7 years old , Noida +2 more"
921,Jaro Education,2.6,"EdTech , 1k-5k Employees , 15 years old , Mumbai +18 more"
922,Sabs Exports,3.9,"Fashion & Textile , 201-500 Employees , 28 years old , Noida +2 more"
923,Shree Bharat International,3.3,"Fashion & Textile , 1k-5k Employees , 38 years old , Noida +5 more"
924,Steadfast Nutrition,3.5,"Fitness & Wellness , 51-200 Employees , 7 years old , Noida +2 more"
925,Enterprise Growth Accelerator,3.6,Faridabad +9 more
926,Ebizon Net Info,3.4,"IT Services & Consulting , 201-500 Employees , 17 years old , Noida +3 more"
927,Fibcom India,3.5,"Telecom , 51-200 Employees , 30 years old , Noida +5 more"
928,Argil DX,4.1,"IT Services & Consulting , 51-200 Employees , 14 years old , Las Vegas +2 more"
929,Softogrid Solutions,4.7,Noida +3 more
930,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Paris +92 more"
931,Aptech,3.7,"Education & Training , 201-500 Employees , Public , 38 years old , Mumbai +66 more"
932,RMS,4.0,"Industrial Automation , 1-10 Employees , 36 years old , Newark +12 more"
933,Securitas,4.0,"Law Enforcement & Security , 10k-50k Employees , Forbes Global 2000 , 90 years old , Stockholm +34 more"
934,Integer Telecom Services,3.1,"201-500 Employees , Noida +3 more"
935,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Bangalore +36 more"
936,Archohm Consults,4.2,"Architecture & Interior Design , 51-200 Employees , 25 years old , Noida"
937,Dnata,3.9,"Aviation , 501-1k Employees , 65 years old , Dubai +17 more"
938,Unistal Systems,3.5,"Software Product , 51-200 Employees , 30 years old , Delhi/NCR +4 more"
939,ITCONS e-Solutions,3.6,"IT Services & Consulting , 1k-5k Employees , 17 years old , Noida +59 more"
940,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Noida +36 more"
941,Securitas,4.0,"Law Enforcement & Security , 10k-50k Employees , Forbes Global 2000 , 90 years old , Noida +34 more"
942,RMS,4.0,"Industrial Automation , 1-10 Employees , 36 years old , Noida +12 more"
943,Parametrique Electronic Solutions,4.1,"IT Services & Consulting , 51-200 Employees , 11 years old , Noida +3 more"
944,ITCONS e-Solutions,3.6,"IT Services & Consulting , 1k-5k Employees , 17 years old , Noida +59 more"
945,Visage Beauty and Health Care,3.7,"Beauty & Personal Care , 51-200 Employees , 19 years old , Noida +10 more"
946,iTech Ecommerce,3.8,"Marketing & Advertising , 201-500 Employees , 9 years old , Noida +8 more"
947,Swiggy,3.9,"Internet , 5k-10k Employees , Indian Unicorn , 10 years old , Noida +193 more"
948,NexGen Energia,3.4,"Oil & Gas , 51-200 Employees , 6 years old , Noida +5 more"
949,BytesView Analytics,4.5,"Software Product , 11-50 Employees , 5 years old , Noida"
950,Global FPO,3.8,Noida +2 more
951,Jeevansathi.com,3.5,"Internet , 201-500 Employees , 26 years old , Noida +6 more"
952,AUTOMATION ENGINEERS A.B. (P),4.7,"Industrial Machinery , 51-200 Employees , 26 years old , Noida +10 more"
953,Le Passage to India Tours & Travels,4.6,"Travel & Tourism , 501-1k Employees (Global) , 20 years old , Noida +8 more"
954,Certybox,4.6,"EdTech , 51-200 Employees , Noida +5 more"
955,Riseoo,4.5,"Marketing & Advertising , 11-50 Employees , 4 years old , Noida +2 more"
956,Risebird Talent Solutions,4.5,"Recruitment , 51-200 Employees , Noida +6 more"
957,LaunchMyCareer,3.1,Noida +3 more
958,Smart Chip,4.3,"Electronics Manufacturing , 501-1k Employees , 28 years old , Noida +50 more"
959,TV Today Network,4.1,"Media & Entertainment , 1k-5k Employees , Public , 25 years old , Noida +5 more"
960,Deki Electronics,4.4,"Consumer Electronics & Appliances , 201-500 Employees , Public , 40 years old , Noida +8 more"
961,Appventurez Mobitech,3.0,"201-500 Employees , Noida +2 more"
962,Vantage Integrated Security Solutions,3.3,"Electronics Manufacturing , 51-200 Employees , 34 years old , Noida +13 more"
963,Admitkard,3.2,"Education & Training , 51-200 Employees , Startup , 8 years old , Noida +4 more"
964,TV Today Network,4.1,"Media & Entertainment , 1k-5k Employees , Public , 25 years old , Noida +5 more"
965,FutureSoft India,4.2,"Software Product , 201-500 Employees , 36 years old , Noida +9 more"
966,Smart Chip,4.3,"Electronics Manufacturing , 501-1k Employees , 28 years old , Noida +50 more"
967,Delhivery,4.0,"Logistics , 10k-50k Employees , Fortune India 500 , 13 years old , Noida +632 more"
968,Trycon,4.9,"Software Product , 11-50 Employees , Startup , 11 years old , Noida +2 more"
969,PayMe India,3.7,"Internet , 11-50 Employees , Startup , 8 years old , Noida +2 more"
970,Ekart Logistics,4.1,"Logistics , 1k-5k Employees , 15 years old , Noida +608 more"
971,Alletec,4.3,"IT Services & Consulting , 201-500 Employees , 24 years old , Noida +4 more"
972,C2fo,3.6,"Internet , 501-1k Employees , 16 years old , Noida +4 more"
973,Corpseed,4.4,"Management Consulting , 51-200 Employees , 7 years old , Noida +1 more"
974,Brain Technosys,4.3,"IT Services & Consulting , 51-200 Employees , 20 years old , Noida +3 more"
975,Times Group,3.9,"Printing & Publishing , 5k-10k Employees , 186 years old , Noida +44 more"
976,Phoenix Lamps,3.7,"Auto Components , Public , 33 years old , Noida +3 more"
977,Keihin India Manufacturing,4.1,"Auto Components , 51-200 Employees , 68 years old , Noida +9 more"
978,Neugene International,4.7,"IT Services & Consulting , 51-200 Employees , Noida +27 more"
979,Inventum Technologies,2.8,"IT Services & Consulting , 51-200 Employees , 21 years old , Noida +1 more"
980,Pacific It Consulting,3.9,"Recruitment , 11-50 Employees , 32 years old , Noida +9 more"
981,Honda,4.2,"Automobile , 10k-50k Employees , Forbes Global 2000 , 39 years old , Noida +192 more"
982,Acquaviva India,2.8,"Furniture & Furnishing , 51-200 Employees , 66 years old , Noida +4 more"
983,Inventum Technologies,2.8,"IT Services & Consulting , 51-200 Employees , 21 years old , Noida +1 more"
984,ICONMA,3.1,"Recruitment , 201-500 Employees , 24 years old , Noida +3 more"
985,OnGraph Technologies,4.4,"IT Services & Consulting , 201-500 Employees , 16 years old , Noida +1 more"
986,Lianchuang Electronic India,3.7,Noida +1 more
987,ANY Graphics,4.2,"Printing & Publishing , 201-500 Employees , 25 years old , Noida +16 more"
988,EaseMyTrip.com,3.9,"Internet , 201-500 Employees , Public , 16 years old , Noida +7 more"
989,Sofcon,4.3,"Education & Training , 201-500 Employees (Global) , 22 years old , Noida +16 more"
990,IMCS Group.,4.3,"IT Services & Consulting , Noida +8 more"
991,Mira Exim,3.5,"Fashion & Textile , 51-200 Employees , 37 years old , Noida +2 more"
992,Yuto Printing and Packaging,3.5,"Packaging , 51-200 Employees , Noida +6 more"
993,Swam Pneumatics,4.3,"51-200 Employees , Noida"
994,Skymet Weather Services,4.2,"IT Services & Consulting , 201-500 Employees , 21 years old , Noida +14 more"
995,Broadway Infotech,3.4,Noida
996,Excellence Technologies,3.8,"IT Services & Consulting , 11-50 Employees , 14 years old , Noida +4 more"
997,Smartworks,3.4,"Real Estate , 201-500 Employees , Startup , 8 years old , Noida +16 more"
998,Umbrella Infocare,3.9,"IT Services & Consulting , 51-200 Employees , 11 years old , Noida +5 more"
999,eVirtual Services,3.6,"IT Services & Consulting , 51-200 Employees , 15 years old , Noida +1 more"
1000,Source Soft Solutions,3.1,"IT Services & Consulting , 51-200 Employees , 17 years old , Noida"
1001,PrismHR,3.7,"Software Product , 51-200 Employees , 39 years old , Noida +2 more"
1002,Srex Power India,3.5,"Financial Services , 11-50 Employees , 24 years old , Noida +4 more"
1003,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Noida +91 more"
1004,Cummins Sales and Service,4.1,"Auto Components , Noida +14 more"
1005,Alstom Transportation,3.9,"Urban Transport , 5k-10k Employees , Forbes Global 2000 , 96 years old , Noida +66 more"
1006,gNAP Services,3.2,Noida +3 more
1007,Sarens Heavy Lift India,3.8,"Industrial Machinery , 51-200 Employees , 69 years old , Noida +7 more"
1008,Djt Corporation And Investments,3.1,"Financial Services , 201-500 Employees , Noida +4 more"
1009,Varun Beverages,4.1,"Beverage , 5k-10k Employees , Public , 29 years old , Noida +286 more"
1010,Romsons Group Of Industries,3.9,"Medical Equipment , 201-500 Employees , 72 years old , Noida +46 more"
1011,Tata Motors,4.2,"Automobile , 10k-50k Employees , Public , 79 years old , Noida +433 more"
1012,PropTiger.com,4.2,"Internet , 1k-5k Employees , Startup , 13 years old , Noida +14 more"
1013,CARS24,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Noida +148 more"
1014,Tangence Solutions,4.0,"Marketing & Advertising , 201-500 Employees , 22 years old , Noida +2 more"
1015,SysMind,3.6,"Recruitment , 51-200 Employees (Global) , 26 years old , Noida"
1016,Livedigital Marketing Solutions,3.2,"Telecom , 11-50 Employees (Global) , 11 years old , Noida +5 more"
1017,CredFlow,3.0,"Internet , Startup , 5 years old , Noida +2 more"
1018,KidZania,3.5,"Media & Entertainment , 51-200 Employees , 27 years old , Noida +3 more"
1019,Sahasra Electronics,4.0,"Electronics Manufacturing , 51-200 Employees , 24 years old , Noida +2 more"
1020,Montage Enterprises,3.9,"Packaging , 201-500 Employees , 22 years old , Noida +10 more"
1021,KAL Group Private Limited,2.8,"Logistics , 201-500 Employees , 3 years old , Noida"
1022,Protecon BTG,4.5,"Engineering & Construction , 51-200 Employees , 11 years old , Noida +3 more"
1023,Bajaj Energy,4.3,"Power , 501-1k Employees , Public , 16 years old , Noida +14 more"
1024,Vcare Trichology,3.8,"Healthcare , 201-500 Employees , 20 years old , Noida +48 more"
1025,India Glycols,3.9,"Chemicals , 1k-5k Employees , Public , 41 years old , Noida +15 more"
1026,Sonet Microsystems,3.5,"IT Services & Consulting , 51-200 Employees , 19 years old , Noida"
1027,Lochan & Company,4.0,"Analytics & KPO , 51-200 Employees , 37 years old , Noida +1 more"
1028,Elite Powertech,3.9,"Power , 201-500 Employees , 12 years old , Noida +20 more"
1029,FinAGG Technologies,3.8,Noida +8 more
1030,Rivigo,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Noida +151 more"
1031,CredFlow,3.0,"Internet , Startup , 5 years old , Noida +2 more"
1032,KidZania,3.5,"Media & Entertainment , 51-200 Employees , 27 years old , Noida +3 more"
1033,Highlands Info Tech,4.4,"Software Product , 51-200 Employees , 12 years old , Noida +1 more"
1034,Ornate TechnoServices,4.6,"IT Services & Consulting , 51-200 Employees , 15 years old , Noida +14 more"
1035,India TV,3.7,"Broadcasting , 201-500 Employees , 20 years old , Noida +4 more"
1036,Ethane Web Technologies,4.0,"Marketing & Advertising , 51-200 Employees , 14 years old , Noida +2 more"
1037,Foundit,3.7,Noida +14 more
1038,AskIITians,3.9,"Engineering & Construction , 51-200 Employees , 18 years old , Noida +3 more"
1039,Enviropol Engineers,3.6,"51-200 Employees , 21 years old , Noida +3 more"
1040,W3Villa Technologies,3.6,"IT Services & Consulting , 11-50 Employees , 10 years old , Noida +2 more"
1041,Fusion CX,3.2,"BPO , 1k-5k Employees , 20 years old , Noida +43 more"
1042,Integrated Information Services,3.5,"IT Services & Consulting , 51-200 Employees , Noida +3 more"
1043,YG Estates Facilities Management,4.1,Noida +6 more
1044,India TV,3.7,"Broadcasting , 201-500 Employees , 20 years old , Noida +4 more"
1045,Max Fashion,4.2,"Retail , 10k-50k Employees , 10 years old , Noida +135 more"
1046,Kogta Financial India Limited,4.8,"NBFC , 1k-5k Employees , Public , 28 years old , Noida +206 more"
1047,Sourcefuse Technologies,3.7,"IT Services & Consulting , 501-1k Employees , 18 years old , Noida +4 more"
1048,Quovantis Technologies,4.1,"IT Services & Consulting , 51-200 Employees , 14 years old , Noida +4 more"
1049,Emerson Electric Co.,4.2,"IT Services & Consulting , 5k-10k Employees , Public , 134 years old , Noida +24 more"
1050,Uttam Sucrotech International,3.5,"201-500 Employees , 19 years old , Noida +5 more"
1051,Smartbox Ecommerce Solutions,4.8,"IT Services & Consulting , 9 years old , Noida +1 more"
1052,Gaana,3.8,"Media & Entertainment , 201-500 Employees , 13 years old , Noida +4 more"
1053,Sone India Group of Industries,4.8,"Electronics Manufacturing , 201-500 Employees , 10 years old , Noida +3 more"
1054,Ismartu India,4.3,Noida
1055,Glocal Assist,4.7,Noida
1056,Evolve Digitas,3.8,Noida
1057,Tata Play,4.0,"Broadcasting , 5k-10k Employees , Public , 18 years old , Noida +190 more"
1058,Samsung SDS,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 39 years old , Noida +18 more"
1059,SPM Medicare,4.2,"Medical Equipment , 11-50 Employees , Noida +4 more"
1060,AKS IT Services,3.8,"Financial Services , 51-200 Employees , Noida +5 more"
1061,Radiaant Expovision,3.9,"51-200 Employees , Noida +2 more"
1062,Maruti Suzuki,4.2,"Automobile , 10k-50k Employees , Public , 43 years old , Noida +380 more"
1063,Tanisha Systems,3.4,"IT Services & Consulting , 201-500 Employees , 14 years old , Noida +3 more"
1064,Technocraze Computing Solution,3.0,Noida +2 more
1065,Argasia Education,3.8,Noida +2 more
1066,SPM Medicare,4.2,"Medical Equipment , 11-50 Employees , Noida +4 more"
1067,Samsung SDS,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 39 years old , Noida +18 more"
1068,Global Payments,4.2,"FinTech , 51-200 Employees , Forbes Global 2000 , 57 years old , Noida +8 more"
1069,Evolve Digitas,3.8,Noida
1070,Tata Play,4.0,"Broadcasting , 5k-10k Employees , Public , 18 years old , Noida +190 more"
1071,IMARC Group,3.5,"11-50 Employees (Global) , Noida +2 more"
1072,Milkbasket,3.8,"Internet , 501-1k Employees , Startup , 9 years old , Noida +21 more"
1073,Patanjali Foods,4.0,"FMCG , 5k-10k Employees , Public , 38 years old , Noida +150 more"
1074,Whiz Consulting,4.1,"Financial Services , 51-200 Employees , 9 years old , Noida +1 more"
1075,Future Retail,4.3,"Retail , 10k-50k Employees , Public , 37 years old , Noida +196 more"
1076,Deloitte,3.9,"Management Consulting , 1 Lakh+ Employees , 179 years old , Noida +151 more"
1077,Hitachi Payment Services,3.8,"FinTech , 1k-5k Employees , 16 years old , Noida +45 more"
1078,The Unified Cloud,3.0,"IT Services & Consulting , 51-200 Employees (Global) , 15 years old , Noida +1 more"
1079,Xetech,3.5,"IT Services & Consulting , 51-200 Employees , 12 years old , Noida"
1080,AMO MOBILITY SOLUTIONS,2.7,"51-200 Employees , 6 years old , Noida +4 more"
1081,FiberHome,3.8,"Telecom , 51-200 Employees , 25 years old , Noida +8 more"
1082,Dhani Services,3.5,"201-500 Employees , 7 years old , Noida +75 more"
1083,DJT RETAILERS,3.9,"Retail , Noida +4 more"
1084,Quadrafort Technologies,4.6,"IT Services & Consulting , 51-200 Employees , 4 years old , Noida +3 more"
1085,Collabera Technologies,3.5,"IT Services & Consulting , 501-1k Employees , 33 years old , Noida +45 more"
1086,Randstad,3.9,"Recruitment , 5k-10k Employees , Conglomerate , 32 years old , Noida +264 more"
1087,Reliance Industries,4.1,"Oil & Gas , 1 Lakh+ Employees , Public , 47 years old , Noida +687 more"
1088,Enterprise Monkey,4.5,"IT Services & Consulting , Noida +1 more"
1089,Eon Electric,4.0,"Electrical Equipment , 201-500 Employees , Public , 66 years old , Noida +13 more"
1090,Netcomm Labs,4.5,"IT Services & Consulting , 51-200 Employees , 26 years old , Noida +1 more"
1091,Mentor Graphics,4.0,"Software Product , 201-500 Employees , Public , 43 years old , Noida +5 more"
1092,Pepcoding,4.3,"Education & Training , 51-200 Employees , Noida +3 more"
1093,ExpertGRAD Educational Technologies,3.0,"Education & Training , 11-50 Employees , Startup , 12 years old , Noida +1 more"
1094,Cloudbird Digital,4.4,"EdTech , 11-50 Employees , Noida +2 more"
1095,Classcanyon,4.6,"Education & Training , 51-200 Employees , Startup , 3 years old , Noida +4 more"
1096,CloudBoson Technologies Private Limited,4.6,"IT Services & Consulting , 51-200 Employees , 7 years old , Noida"
1097,ACL Mobile,4.0,"Telecom , 501-1k Employees , 24 years old , Noida +7 more"
1098,Mobcoder,3.9,"IT Services & Consulting , 10 years old , Noida +2 more"
1099,Suwasthi,3.9,Noida +3 more
1100,TrioTree Technologies,3.5,"Financial Services , 51-200 Employees , Startup , 12 years old , Noida +1 more"
1101,Green Honchos,4.0,"51-200 Employees , Noida +2 more"
1102,Brevo,4.0,"Software Product , 201-500 Employees , 12 years old , Noida +2 more"
1103,Cynet India,3.1,"Recruitment , Noida +8 more"
1104,AES Laboratories,2.9,"Clinical Research , 51-200 Employees , 42 years old , Noida +4 more"
1105,NetCarrots.com,3.9,"Marketing & Advertising , 51-200 Employees , 24 years old , Noida +4 more"
1106,Soothe Healthcare,3.6,"Healthcare , 201-500 Employees , 12 years old , Noida +30 more"
1107,CareerBuilder,3.9,"Internet , 201-500 Employees , 29 years old , Noida +5 more"
1108,Interra Systems,4.0,"IT Services & Consulting , 51-200 Employees , 23 years old , Noida +2 more"
1109,Canon,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 87 years old , Noida +61 more"
1110,Youth4work,4.6,"Internet , 51-200 Employees , 13 years old , Noida +2 more"
1111,Wiley,3.9,"Printing & Publishing , 51-200 Employees , 217 years old , Noida +6 more"
1112,Shiv Nadar Foundation,4.3,"Non-Profit , 201-500 Employees , 30 years old , Noida +11 more"
1113,TopHawks,4.6,"Recruitment , 501-1k Employees , 9 years old , Noida +9 more"
1114,KW Group,3.8,"Non-Profit , 201-500 Employees , 14 years old , Noida +4 more"
1115,New Vision Digital,3.3,"Marketing & Advertising , 51-200 Employees , 13 years old , Noida +3 more"
1116,RS Components & Controls (I),4.0,"Electrical Equipment , 51-200 Employees , 30 years old , Noida +7 more"
1117,Stellar Group,3.8,"Real Estate , 201-500 Employees (Global) , 28 years old , Noida +9 more"
1118,CGM ARIA Health Services,3.6,Noida +1 more
1119,United Pressure Cookers,4.2,"Iron & Steel , 51-200 Employees , 70 years old , Noida +10 more"
1120,Rama Medical College Hospital & Research Centre,3.8,"Healthcare , 1k-5k Employees , 13 years old , Noida +13 more"
1121,BluOne,2.8,"Management Consulting , 51-200 Employees , 8 years old , Noida +2 more"
1122,Agatsa Software,3.9,"Internet , 11-50 Employees , Startup , 11 years old , Noida +1 more"
1123,United Drilling Tools,3.4,"Oil & Gas , 51-200 Employees , Public , 38 years old , Noida +4 more"
1124,Big Oh Notation,2.7,"IT Services & Consulting , 51-200 Employees , 3 years old , Noida +2 more"
1125,AppSuccessor,3.5,"Software Product , 11-50 Employees , Noida"
1126,Essel Infraprojects,4.2,"Engineering & Construction , 1k-5k Employees , 37 years old , Noida +19 more"
1127,NextGen Invent,4.2,"IT Services & Consulting , Noida +2 more"
1128,Infinizi,3.5,"EdTech , 51-200 Employees , 9 years old , Noida +2 more"
1129,Mitzvah Engg. Inc.,4.0,"Electronics Manufacturing , 51-200 Employees , 23 years old , Noida +4 more"
1130,GIS Consortium (India),4.2,"Financial Services , 51-200 Employees , Noida +2 more"
1131,Amiga Informatics,3.5,"IT Services & Consulting , 201-500 Employees , 13 years old , Noida +5 more"
1132,Consumer Chanakya,3.5,Noida
1133,India Mortgage Guarantee Corporation,3.1,"Financial Services , 11-50 Employees , Noida +8 more"
1134,WASP3D,3.6,"Internet , Noida +2 more"
